id,name,latitude,longitude,locality,state,country
USC00417215 , POTEET , 29.0283 , -98.5686 , Poteet , TX , United States
USC00417232 , PRADE RCH , 29.9167 , -99.7908 , Leakey , TX , United States
USC00417458 , RAYMONDVILLE , 26.4819 , -97.8097 , Raymondville , TX , United States
USC00417622 , RIO GRANDE CITY , 26.3769 , -98.8117 , Rio Grande City , TX , United States
USC00417704 , ROCKPORT , 28.0286 , -97.0567 , Rockport , TX , United States
USC00417706 , ROCKSPRINGS , 30.0239 , -100.2119 , Rocksprings , TX , United States
USC00417743 , ROSCOE , 32.4481 , -100.5264 , Roscoe , TX , United States
USC00417841 , RUSK , 31.8086 , -95.1428 , Rusk , TX , United States
USC00417983 , SAN MARCOS , 29.8833 , -97.9494 , San Marcos , TX , United States
USC00418022 , SANDERSON , 30.1414 , -102.3917 , Sanderson , TX , United States
USC00418201 , SEMINOLE , 32.7131 , -102.6597 , Seminole , TX , United States
USC00418354 , SINTON , 28.0353 , -97.4972 , Sinton , TX , United States
USC00418415 , SMITHVILLE , 30.0067 , -97.1689 , Smithville , TX , United States
USC00418433 , SNYDER , 32.71 , -100.9111 , Snyder , TX , United States
USC00418449 , SONORA , 30.5831 , -100.6503 , Sonora , TX , United States
USC00418566 , SPUR , 33.4792 , -100.8761 , Spur , TX , United States
USC00418692 , STRATFORD , 36.3372 , -102.0753 , Stratford , TX , United States
USC00418728 , SUGAR LAND , 29.6219 , -95.6567 , Sugar Land , TX , United States
USC00418743 , SULPHUR SPRINGS , 33.1481 , -95.6269 , Sulphur Springs , TX , United States
USC00418818 , TAHOKA , 33.1714 , -101.7981 , Tahoka , TX , United States
USC00418996 , THOMPSONS 3 WSW , 29.4822 , -95.6314 , Richmond , TX , United States
USC00419175 , TULIA , 34.5269 , -101.8392 , Tulia , TX , United States
USC00419295 , VAN HORN , 31.0417 , -104.8372 , Van Horn , TX , United States
USC00419491 , WASHINGTON SP , 30.3236 , -96.1594 , Washington , TX , United States
USC00419532 , WEATHERFORD , 32.7483 , -97.77 , Weatherford , TX , United States
USC00419588 , WESLACO , 26.1781 , -97.9708 , Weslaco , TX , United States
USC00419715 , WHITNEY DAM , 31.8611 , -97.375 , Clifton , TX , United States
USC00419800 , WILLS POINT , 32.7019 , -96.015 , Wills Point , TX , United States
USC00419952 , YOAKUM , 29.2739 , -97.1556 , Yoakum , TX , United States
USC00420074 , ALTAMONT , 40.3561 , -110.2878 , Altamont , UT , United States
USC00420086 , ALTON , 37.4403 , -112.4819 , Alton , UT , United States
USC00420730 , BLACK ROCK , 38.7075 , -112.9539 , Milford , UT , United States
USC00420738 , BLANDING , 37.6131 , -109.4847 , Blanding , UT , United States
USC00420788 , BLUFF , 37.2825 , -109.5575 , Bluff , UT , United States
USC00420849 , BOULDER , 37.905 , -111.42 , Boulder , UT , United States
USC00421008 , BRYCE CANYON NP HQRS , 37.6411 , -112.1689 , Bryce , UT , United States
USC00421214 , CASTLE DALE , 39.2078 , -111.0125 , Castle Dale , UT , United States
USC00421308 , CEDAR POINT , 37.7158 , -109.0828 , Dove Creek , UT , United States
USC00421759 , COTTONWOOD WEIR , 40.6242 , -111.7869 , Cottonwood Heights , UT , United States
USC00422057 , DEER CREEK DAM , 40.4044 , -111.5289 , Wallsburg , UT , United States
USC00422101 , DESERET , 39.2872 , -112.6519 , Delta , UT , United States
USC00422173 , DINOSAUR QUARRY AREA , 40.4378 , -109.3045 , Vernal , UT , United States
USC00422253 , DUCHESNE , 40.1678 , -110.395 , Duchesne , UT , United States
USC00422257 , DUGWAY , 40.1839 , -112.9217 ,  , UT , United States
USC00422385 , ECHO DAM , 40.9656 , -111.435 , Coalville , UT , United States
USC00422578 , EPHRAIM , 39.3583 , -111.5992 , Ephraim , UT , United States
USC00422592 , ESCALANTE , 37.7686 , -111.5978 , Escalante , UT , United States
USC00422696 , FAIRFIELD , 40.2703 , -112.0944 , Fairfield , UT , United States
USC00422798 , FERRON , 39.0875 , -111.1325 , Ferron , UT , United States
USC00422828 , FILLMORE , 38.9664 , -112.3278 , Fillmore , UT , United States
USC00422864 , FLAMING GORGE , 40.9317 , -109.4117 ,  , UT , United States
USC00422996 , FT DUCHESNE , 40.2842 , -109.8611 , Fort Duchesne , UT , United States
USC00424100 , HOVENWEEP NM , 37.3858 , -109.075 , Montezuma Creek , UT , United States
USC00424174 , IBAPAH , 40.0378 , -113.9886 , Ibapah , UT , United States
USC00424342 , JENSEN , 40.3611 , -109.3464 , Jensen , UT , United States
USC00424467 , KAMAS , 40.6439 , -111.2822 , Kamas , UT , United States
USC00424508 , KANAB , 37.0286 , -112.5367 , Kanab , UT , United States
USC00424856 , LAKETOWN , 41.825 , -111.3208 , Laketown , UT , United States
USC00424968 , LA VERKIN , 37.2008 , -113.2686 , La Verkin , UT , United States
USC00425065 , LEVAN , 39.5608 , -111.8653 , Levan , UT , United States
USC00425148 , LOA , 38.4058 , -111.6433 , Loa , UT , United States
USC00425182 , LOGAN RADIO KVNU , 41.7353 , -111.8561 , Logan , UT , United States
USC00425186 , LOGAN UTAH ST UNIV , 41.7456 , -111.8033 , Logan , UT , United States
USC00425377 , MANILA , 40.99 , -109.7258 , Manila , UT , United States
USC00425402 , MANTI , 39.2583 , -111.6306 , Manti , UT , United States
USC00425582 , MEXICAN HAT , 37.1497 , -109.8675 , Mexican Hat , UT , United States
USC00425733 , MOAB , 38.5744 , -109.5458 , Moab , UT , United States
USC00425837 , MORONI , 39.5267 , -111.5872 , Moroni , UT , United States
USC00425892 , MTN DELL DAM , 40.7497 , -111.7222 , Salt Lake City , UT , United States
USC00425969 , MYTON , 40.1942 , -110.0617 , Myton , UT , United States
USC00426123 , NEOLA , 40.4178 , -110.0511 , Neola , UT , United States
USC00426135 , NEPHI , 39.7122 , -111.8319 , Nephi , UT , United States
USC00426181 , NEW HARMONY , 37.4636 , -113.2897 , New Harmony , UT , United States
USC00426357 , OAK CITY , 39.3758 , -112.3342 , Oak City , UT , United States
USC00426534 , ORDERVILLE , 37.2722 , -112.6389 , Orderville , UT , United States
USC00426568 , OURAY 4 NE , 40.1342 , -109.6422 , Randlett , UT , United States
USC00426601 , PANGUITCH , 37.8156 , -112.4386 , Panguitch , UT , United States
USC00426708 , PARTOUN , 39.6308 , -113.8858 , Wendover , UT , United States
USC00426869 , PINE VIEW DAM , 41.2578 , -111.8378 , Eden , UT , United States
USC00426919 , PLEASANT GROVE , 40.3675 , -111.7339 , Pleasant Grove , UT , United States
USC00427260 , RICHFIELD RADIO KSVC , 38.7619 , -112.0775 , Richfield , UT , United States
USC00427271 , RICHMOND , 41.9064 , -111.81 , Richmond , UT , United States
USC00427395 , ROOSEVELT RADIO , 40.2878 , -109.9586 , Ballard , UT , United States
USC00427516 , ST GEORGE , 37.1069 , -113.5611 , Saint George , UT , United States
USC00427686 , SANTAQUIN CHLORINATOR , 39.9578 , -111.7794 , Santaquin , UT , United States
USC00427714 , SCIPIO , 39.2453 , -112.1067 , Scipio , UT , United States
USC00427846 , SILVER LAKE BRIGHTON , 40.6008 , -111.5842 , Brighton , UT , United States
USC00428119 , SPANISH FORK PWR HOUSE , 40.0797 , -111.6044 , Spanish Fork , UT , United States
USC00428733 , TIMPANOGOS CAVE , 40.4447 , -111.7075 , American Fork , UT , United States
USC00428771 , TOOELE , 40.5278 , -112.2975 , Tooele , UT , United States
USC00428973 , UTAH LAKE LEHI , 40.3603 , -111.8972 , Saratoga Springs , UT , United States
USC00429111 , VERNAL 2SW , 40.4269 , -109.5531 , Vernal , UT , United States
USC00429136 , VEYO PWR HOUSE , 37.3522 , -113.6667 , Veyo , UT , United States
USC00429165 , WANSHIP DAM , 40.7908 , -111.4078 , Coalville , UT , United States
USC00429595 , WOODRUFF , 41.525 , -111.1494 , Woodruff , UT , United States
USC00429717 , ZION NP , 37.2092 , -112.9814 , Hurricane , UT , United States
USC00431243 , CAVENDISH , 43.3847 , -72.5989 , Cavendish , VT , United States
USC00431580 , CORNWALL , 43.9572 , -73.2106 , Cornwall , VT , United States
USC00432769 , ENOSBURG FALLS , 44.9094 , -72.8083 , Enosburg , VT , United States
USC00435416 , MT MANSFIELD , 44.5247 , -72.8153 , Stowe , VT , United States
USC00435733 , NORTHFIELD , 44.1647 , -72.6567 ,  , VT , United States
USC00436995 , RUTLAND , 43.6253 , -72.9781 , Rutland , VT , United States
USC00439984 , WOODSTOCK , 43.6303 , -72.5072 , Woodstock , VT , United States
USC00440327 , ASHLAND , 37.75 , -77.4833 , Ashland , VA , United States
USC00440385 , BACK BAY WR , 36.6619 , -75.9114 , Virginia Beach , VA , United States
USC00440766 , BLACKSBURG NWSO , 37.2017 , -80.4133 , Blacksburg , VA , United States
USC00441121 , BUCHANAN , 37.5247 , -79.6817 , Buchanan , VA , United States
USC00441209 , BURKES GARDEN , 37.0925 , -81.3358 , Tazewell , VA , United States
USC00441585 , CHARLOTTE COURT HOUSE , 37.0522 , -78.6497 , Charlotte Court House , VA , United States
USC00441593 , CHARLOTTESVILLE 2W , 38.0328 , -78.5225 , Charlottesville , VA , United States
USC00441606 , CHASE CITY , 36.7775 , -78.4756 , Chase City , VA , United States
USC00441614 , CHATHAM , 36.8225 , -79.4103 , Chatham , VA , United States
USC00442009 , CORBIN , 38.2022 , -77.3747 , Woodford , VA , United States
USC00442208 , DALE ENTERPRISE , 38.4547 , -78.9353 , Harrisonburg , VA , United States
USC00442941 , FARMVILLE 2 N , 37.3264 , -78.3864 , Farmville , VA , United States
USC00443267 , GALAX RADIO WBRF , 36.6633 , -80.9139 , Galax , VA , United States
USC00444044 , HOLLAND 1 E , 36.6831 , -76.7683 , Suffolk , VA , United States
USC00444128 , HOT SPRINGS , 37.9969 , -79.8317 , Hot Springs , VA , United States
USC00444414 , JOHN H KERR DAM , 36.6003 , -78.3011 , Boydton , VA , United States
USC00444876 , LEXINGTON , 37.7767 , -79.4386 , Lexington , VA , United States
USC00445050 , LOUISA , 38.0422 , -78.0061 , Louisa , VA , United States
USC00445096 , LURAY 5 E , 38.6661 , -78.3728 , Luray , VA , United States
USC00445300 , MARTINSVILLE FLTR PLT , 36.7056 , -79.865 , Martinsville , VA , United States
USC00445851 , MT WEATHER , 39.0642 , -77.8883 , Bluemont , VA , United States
USC00446475 , PAINTER 2W , 37.5831 , -75.8217 , Painter , VA , United States
USC00446692 , PHILPOTT DAM 2 , 36.7764 , -80.0272 , Bassett , VA , United States
USC00446712 , PIEDMONT RSCH STN , 38.2322 , -78.1203 , Orange , VA , United States
USC00446955 , PULASKI 2 E , 37.0556 , -80.7842 , Pulaski , VA , United States
USC00447338 , ROCKY MT , 36.9769 , -79.8961 , Rocky Mount , VA , United States
USC00447506 , SALTVILLE 1N , 36.8894 , -81.7711 , Saltville , VA , United States
USC00448062 , STAUNTON WATER TRMTMT PLT , 38.1692 , -79.0844 , Staunton , VA , United States
USC00448192 , SUFFOLK LAKE KILBY , 36.7297 , -76.6014 , Suffolk , VA , United States
USC00448829 , WALKERTON 2 NW , 37.7433 , -77.04 , Walkerton , VA , United States
USC00448894 , WARSAW 2 NW , 37.9881 , -76.7769 , Warsaw , VA , United States
USC00449025 , WEST POINT 2 NW , 37.5658 , -76.8 , West Point , VA , United States
USC00449151 , WILLIAMSBURG 2 N , 37.3017 , -76.7039 , Williamsburg , VA , United States
USC00449186 , WINCHESTER 7 SE , 39.1833 , -78.1167 , Winchester , VA , United States
USC00449215 , WISE 3E , 36.9986 , -82.5389 , Wise , VA , United States
USC00449263 , WOODSTOCK 2 NE , 38.8969 , -78.4678 , Woodstock , VA , United States
USC00449301 , WYTHEVILLE 1 S , 36.9292 , -81.0942 , Wytheville , VA , United States
USC00450176 , ANACORTES , 48.5119 , -122.6136 , Anacortes , WA , United States
USC00450482 , BATTLE GROUND , 45.7717 , -122.5286 , Battle Ground , WA , United States
USC00450668 , BICKLETON , 45.9981 , -120.3006 , Bickleton , WA , United States
USC00450729 , BLAINE , 48.9775 , -122.7928 , Blaine , WA , United States
USC00450872 , BREMERTON , 47.5689 , -122.6828 , Bremerton , WA , United States
USC00451233 , CEDAR LAKE , 47.4144 , -121.7561 , North Bend , WA , United States
USC00451350 , CHELAN , 47.8361 , -120.0381 , Chelan , WA , United States
USC00451395 , CHEWELAH , 48.2733 , -117.7408 , Chewelah , WA , United States
USC00451400 , CHIEF JOSEPH DAM , 47.9967 , -119.6483 , Bridgeport , WA , United States
USC00451484 , CLEARBROOK , 48.9672 , -122.3292 , Everson , WA , United States
USC00451504 , CLE ELUM , 47.1889 , -120.9131 , Cle Elum , WA , United States
USC00451630 , COLVILLE , 48.5472 , -117.9019 , Colville , WA , United States
USC00451666 , CONCONULLY , 48.5558 , -119.7492 , Okanogan , WA , United States
USC00451679 , CONCRETE PPL FISH STN , 48.5397 , -121.7422 , Concrete , WA , United States
USC00451760 , COUGAR 6 E , 46.0625 , -122.2042 , Ariel , WA , United States
USC00451767 , COULEE DAM 1 SW , 47.9544 , -118.9997 , Grand Coulee , WA , United States
USC00451783 , COUPEVILLE 1 S , 48.2072 , -122.6914 , Coupeville , WA , United States
USC00451992 , DARRINGTON RS , 48.26 , -121.6036 , Darrington , WA , United States
USC00452030 , DAYTON 1 WSW , 46.3153 , -118.0022 , Dayton , WA , United States
USC00452157 , DIABLO DAM , 48.7142 , -121.1431 , Rockport , WA , United States
USC00452505 , ELLENSBURG , 46.9692 , -120.54 , Ellensburg , WA , United States
USC00452531 , ELMA , 47.0092 , -123.4008 , Elma , WA , United States
USC00452548 , ELWHA RS , 48.0164 , -123.5906 , Port Angeles , WA , United States
USC00452675 , EVERETT , 47.9753 , -122.195 , Everett , WA , United States
USC00452914 , FORKS 1 E , 47.9558 , -124.3539 , Forks , WA , United States
USC00453222 , GOLDENDALE , 45.8081 , -120.8428 , Goldendale , WA , United States
USC00453320 , GRAYLAND , 46.8008 , -124.0864 , Grayland , WA , United States
USC00453529 , HARTLINE , 47.6856 , -119.1111 , Hartline , WA , United States
USC00453546 , HATTON 9 SE , 46.7225 , -118.6525 , Lind , WA , United States
USC00453883 , ICE HARBOR DAM , 46.2447 , -118.8786 , Burbank , WA , United States
USC00454154 , KENNEWICK , 46.2111 , -119.1011 , Kennewick , WA , United States
USC00454169 , KENT , 47.4172 , -122.2433 , Kent , WA , United States
USC00454338 , LACROSSE , 46.8167 , -117.8831 , LaCrosse , WA , United States
USC00454486 , LANDSBURG , 47.3767 , -121.9614 , Maple Valley , WA , United States
USC00454572 , LEAVENWORTH 3 S , 47.5586 , -120.675 , Leavenworth , WA , United States
USC00454679 , LIND 3 NE , 47.0022 , -118.5658 , Ritzville , WA , United States
USC00454769 , LONGVIEW , 46.1506 , -122.9164 , Kelso , WA , United States
USC00455224 , MC MILLIN RSVR , 47.1358 , -122.2558 , South Hill , WA , United States
USC00455525 , MONROE , 47.8453 , -121.9944 , Monroe , WA , United States
USC00455659 , MT ADAMS RS , 45.9997 , -121.5403 , Trout Lake , WA , United States
USC00455688 , MOXEE CITY 10 E , 46.5053 , -120.1678 , Moxee , WA , United States
USC00455704 , MUD MTN DAM , 47.1414 , -121.9356 , Enumclaw , WA , United States
USC00455840 , NEWHALEM , 48.6758 , -121.2419 , Rockport , WA , United States
USC00455946 , NORTHPORT , 48.8742 , -117.8667 , Kettle Falls , WA , United States
USC00456039 , ODESSA , 47.3328 , -118.6944 , Odessa , WA , United States
USC00456096 , OLGA 2 SE , 48.6117 , -122.8064 , Olga , WA , United States
USC00456262 , PACKWOOD , 46.6092 , -121.6744 , Packwood , WA , United States
USC00456295 , PALMER 3 ESE , 47.3058 , -121.8514 , Ravensdale , WA , United States
USC00456534 , PLAIN , 47.785 , -120.6456 , Leavenworth , WA , United States
USC00456610 , POMEROY , 46.4672 , -117.5883 , Pomeroy , WA , United States
USC00456747 , PRIEST RAPIDS DAM , 46.6461 , -119.9061 , Mattawa , WA , United States
USC00456768 , PROSSER , 46.2014 , -119.7581 , Prosser , WA , United States
USC00456789 , PULLMAN 2 NW , 46.7603 , -117.1861 , Pullman , WA , United States
USC00456846 , QUILCENE 2 SW , 47.8092 , -122.9136 , Quilcene , WA , United States
USC00456880 , QUINCY , 47.2236 , -119.8525 , Quincy , WA , United States
USC00456898 , RAINIER PARADISE RS , 46.7858 , -121.7425 , Ashford , WA , United States
USC00456974 , REPUBLIC , 48.6469 , -118.7314 , Republic , WA , United States
USC00457015 , RICHLAND , 46.3119 , -119.2633 , Richland , WA , United States
USC00457059 , RITZVILLE 1 SSE , 47.1178 , -118.3722 , Ritzville , WA , United States
USC00457180 , ROSALIA , 47.2325 , -117.3625 , Rosalia , WA , United States
USC00457507 , SEDRO WOOLLEY , 48.4958 , -122.2355 , Sedro-Woolley , WA , United States
USC00458034 , STARTUP 1 E , 47.8664 , -121.7175 , Sultan , WA , United States
USC00458059 , STEHEKIN 4 NW , 48.3508 , -120.7264 , Stehekin , WA , United States
USC00458207 , SUNNYSIDE , 46.3236 , -120.0103 , Sunnyside , WA , United States
USC00458773 , VANCOUVER 4 NNE , 45.6778 , -122.6511 , Vancouver , WA , United States
USC00458959 , WAPATO , 46.4353 , -120.4203 , Wapato , WA , United States
USC00459012 , WATERVILLE , 47.6497 , -120.08 , East Wenatchee , WA , United States
USC00459074 , WENATCHEE , 47.4289 , -120.31 , Wenatchee , WA , United States
USC00459238 , WILBUR , 47.7681 , -118.7239 , Wilbur , WA , United States
USC00459376 , WINTHROP 1 WSW , 48.4742 , -120.1886 , Winthrop , WA , United States
USC00460527 , BAYARD , 39.2728 , -79.3683 , Mount Storm , WV , United States
USC00460580 , BECKLEY VA HOSPITAL , 37.7647 , -81.1939 , Beckley , WV , United States
USC00460939 , BLUESTONE LAKE , 37.6411 , -80.8831 , Hinton , WV , United States
USC00461220 , BUCKHANNON , 38.9803 , -80.22 , Buckhannon , WV , United States
USC00461677 , CLARKSBURG 1 , 39.2683 , -80.3522 , Clarksburg , WV , United States
USC00462920 , FAIRMONT , 39.4667 , -80.1333 , Pleasant Valley , WV , United States
USC00463361 , GASSAWAY , 38.665 , -80.7672 , Gassaway , WV , United States
USC00463544 , GLENVILLE , 38.9339 , -80.8325 , Glenville , WV , United States
USC00463648 , GRANTSVILLE 1ESE , 38.91 , -81.0844 , Grantsville , WV , United States
USC00463846 , HAMLIN , 38.2794 , -82.1114 , Hamlin , WV , United States
USC00464200 , HOGSETT R.C. BYRD DAM , 38.6844 , -82.1836 , Apple Grove , WV , United States
USC00465224 , LEWISBURG 3 N , 37.8564 , -80.4042 , Lewisburg , WV , United States
USC00465353 , LOGAN , 37.8717 , -81.9947 , Logan , WV , United States
USC00465365 , LONDON LOCKS , 38.1947 , -81.3706 , Hansford , WV , United States
USC00465563 , MADISON 3NNW , 38.1025 , -81.8464 , Danville , WV , United States
USC00465963 , MIDDLEBOURNE 3 ESE , 39.4953 , -80.9047 , Middlebourne , WV , United States
USC00466163 , MOOREFIELD 1 SSE , 39.0461 , -78.9664 , Moorefield , WV , United States
USC00466212 , MORGANTOWN L&D , 39.6203 , -79.9697 , Morgantown , WV , United States
USC00466442 , NEW CUMBERLAND L/D , 40.5261 , -80.6275 , Toronto , OH , United States
USC00467029 , PINEVILLE , 37.5742 , -81.5356 , Pineville , WV , United States
USC00467552 , RIPLEY , 38.8172 , -81.7119 , Ripley , WV , United States
USC00467730 , ROMNEY 1 SW , 39.3389 , -78.7728 , Romney , WV , United States
USC00467785 , ROWLESBURG 1 , 39.3419 , -79.67 , Rowlesburg , WV , United States
USC00468384 , SPENCER , 38.8008 , -81.3583 , Spencer , WV , United States
USC00468777 , TERRA ALTA #1 , 39.4467 , -79.5469 , Terra Alta , WV , United States
USC00469281 , WARDENSVILLE RM FARM , 39.1139 , -78.5811 , Wardensville , WV , United States
USC00469522 , WHITE SULPHUR SPRINGS , 37.7889 , -80.3083 , White Sulphur Springs , WV , United States
USC00469683 , WINFIELD LOCKS , 38.5278 , -81.9153 , Eleanor , WV , United States
USC00470124 , ALMA DAM 4 , 44.3272 , -91.9194 , Alma , WI , United States
USC00470175 , AMERY , 45.3011 , -92.3631 , Amery , WI , United States
USC00470265 , APPLETON , 44.2769 , -88.4378 , Appleton , WI , United States
USC00470516 , BARABOO , 43.4583 , -89.7269 , Baraboo , WI , United States
USC00470696 , BELOIT , 42.5039 , -89.0311 , Beloit , WI , United States
USC00470904 , BLOOMER , 45.0956 , -91.4886 , Bloomer , WI , United States
USC00471078 , BRODHEAD , 42.6181 , -89.3861 , Brodhead , WI , United States
USC00471416 , CHARMANY FARM , 43.0597 , -89.4819 , Madison , WI , United States
USC00471568 , CHILTON , 44.0328 , -88.1469 , Chilton , WI , United States
USC00471676 , CLINTONVILLE , 44.6228 , -88.7483 , Clintonville , WI , United States
USC00471847 , COUDERAY 7 W , 45.8003 , -91.4594 , Stone Lake , WI , United States
USC00471897 , CRIVITZ HIGH FALLS , 45.3575 , -88.1919 , Athelstane , WI , United States
USC00471923 , CUMBERLAND , 45.5333 , -92.0222 , Cumberland , WI , United States
USC00472001 , DARLINGTON , 42.6781 , -90.1064 , Darlington , WI , United States
USC00472165 , DODGE , 44.1331 , -91.5511 , Arcadia , WI , United States
USC00472173 , DODGEVILLE , 42.9608 , -90.1161 , Dodgeville , WI , United States
USC00472556 , ELLSWORTH 1 E , 44.7303 , -92.4586 , Ellsworth , WI , United States
USC00472839 , FOND DU LAC , 43.7953 , -88.4533 , Fond du Lac , WI , United States
USC00472869 , FT ATKINSON , 42.905 , -88.8589 , Fort Atkinson , WI , United States
USC00473038 , GENOA DAM 8 , 43.5706 , -91.2294 , Genoa , WI , United States
USC00473058 , GERMANTOWN , 43.2389 , -88.1222 , Germantown , WI , United States
USC00473186 , GORDON , 46.245 , -91.8047 , Gordon , WI , United States
USC00473332 , SAXON 1WSW , 46.4858 , -90.4372 , Saxon , WI , United States
USC00473405 , HANCOCK EXP FARM , 44.1186 , -89.5358 , Hancock , WI , United States
USC00473453 , HARTFORD 2 W , 43.3311 , -88.4114 , Hartford , WI , United States
USC00473698 , HOLCOMBE , 45.2236 , -91.1269 , Holcombe , WI , United States
USC00474174 , KENOSHA , 42.5608 , -87.8156 , Kenosha , WI , United States
USC00474195 , KEWAUNEE , 44.4628 , -87.505 , Kewaunee , WI , United States
USC00474482 , LAKE MILLS , 43.0803 , -88.8967 , Lake Mills , WI , United States
USC00474546 , LANCASTER 4 WSW , 42.8278 , -90.7889 , Lancaster , WI , United States
USC00474582 , LAONA 6 SW , 45.5119 , -88.7594 , Laona , WI , United States
USC00474937 , LYNXVILLE DAM 9 , 43.2117 , -91.0986 , Eastman , WI , United States
USC00474953 , MADELINE ISLAND , 46.7781 , -90.7653 , La Pointe , WI , United States
USC00475017 , MANITOWOC , 44.0869 , -87.6522 , Manitowoc , WI , United States
USC00475091 , MARINETTE , 45.0983 , -87.6236 , Marinette , WI , United States
USC00475120 , MARSHFIELD EXP FARM , 44.6411 , -90.1333 , Marshfield , WI , United States
USC00475164 , MATHER 3 NW , 44.1747 , -90.3483 , Warrens , WI , United States
USC00475178 , MAUSTON 1 SE , 43.79 , -90.0597 , Mauston , WI , United States
USC00475255 , MEDFORD , 45.1308 , -90.3439 , Medford , WI , United States
USC00475286 , MELLEN 4 NE , 46.3689 , -90.6417 , Mellen , WI , United States
USC00475335 , MENOMONIE , 44.8742 , -91.9364 , Menomonie , WI , United States
USC00475364 , MERRILL , 45.1786 , -89.6617 , Merrill , WI , United States
USC00475474 , MILWAUKEE MT MARY CLG , 43.0719 , -88.0294 , Milwaukee , WI , United States
USC00475516 , MINOCQUA , 45.8864 , -89.7322 , Minocqua , WI , United States
USC00475563 , MONDOVI , 44.5647 , -91.6719 , Mondovi , WI , United States
USC00475581 , MONTELLO , 43.7806 , -89.3169 , Montello , WI , United States
USC00475808 , NEILLSVILLE 3ESE , 44.5378 , -90.535 , Neillsville , WI , United States
USC00475932 , NEW LONDON , 44.3589 , -88.7189 , New London , WI , United States
USC00476200 , OCONOMOWOC , 43.1003 , -88.5036 , Oconomowoc , WI , United States
USC00476208 , OCONTO 4 W , 44.8919 , -87.955 , Oconto , WI , United States
USC00476330 , OSHKOSH , 44.0206 , -88.5581 , Oshkosh , WI , United States
USC00476357 , OWEN 2N , 44.98 , -90.5545 , Owen , WI , United States
USC00476398 , PARK FALLS DNR HQ , 45.9336 , -90.4506 , Park Falls , WI , United States
USC00476678 , PLYMOUTH , 43.73 , -87.9714 , Plymouth , WI , United States
USC00476827 , PRAIRIE DU CHIEN , 43.0514 , -91.135 , Prairie du Chien , WI , United States
USC00476859 , PRENTICE #2 , 44.5447 , -90.3017 , Marshfield , WI , United States
USC00476922 , RACINE , 42.7022 , -87.7861 , Racine , WI , United States
USC00477052 , REEDSBURG , 43.5231 , -90.0003 , Reedsburg , WI , United States
USC00477092 , REST LAKE , 46.1222 , -89.8772 , Manitowish Waters , WI , United States
USC00477113 , RHINELANDER , 45.5986 , -89.4508 , Rhinelander , WI , United States
USC00477132 , RICE LAKE , 45.4164 , -91.7719 , Cameron , WI , United States
USC00477158 , RICHLAND CTR , 43.3314 , -90.3889 , Richland Center , WI , United States
USC00477226 , RIVER FALLS , 44.8542 , -92.6122 , River Falls , WI , United States
USC00477349 , ROSHOLT 9 NNE , 44.7511 , -89.245 , Wittenberg , WI , United States
USC00477464 , ST CROIX FALLS , 45.4117 , -92.6464 , Saint Croix Falls , WI , United States
USC00477708 , SHAWANO 2SSW , 44.7631 , -88.6183 , Shawano , WI , United States
USC00477892 , SOLON SPRINGS , 46.3575 , -91.8317 , Solon Springs , WI , United States
USC00477997 , SPARTA , 43.9364 , -90.8164 , Sparta , WI , United States
USC00478027 , SPOONER AG RES STN , 45.8236 , -91.8761 , Spooner , WI , United States
USC00478110 , STANLEY WWTP , 44.9528 , -90.9269 , Stanley , WI , United States
USC00478171 , STEVENS POINT , 44.5114 , -89.5856 , Stevens Point , WI , United States
USC00478229 , STOUGHTON , 42.9108 , -89.2133 , Stoughton , WI , United States
USC00478267 , STURGEON BAY EXP FARM , 44.8797 , -87.3356 , Sturgeon Bay , WI , United States
USC00478589 , TREMPEALEAU DAM 6 , 43.9994 , -91.4378 , Trempealeau , WI , United States
USC00478827 , VIROQUA , 43.5594 , -90.8761 , Viroqua , WI , United States
USC00478905 , WASHINGTON IS , 45.3581 , -86.8911 , Washington , WI , United States
USC00478919 , WATERTOWN , 43.1742 , -88.7364 , Watertown , WI , United States
USC00478937 , WAUKESHA , 43.0064 , -88.2492 , Waukesha , WI , United States
USC00478951 , WAUPACA , 44.3547 , -89.0592 , Waupaca , WI , United States
USC00479190 , WHITEWATER , 42.8508 , -88.7247 , Whitewater , WI , United States
USC00479236 , WILLOW RSVR , 45.7081 , -89.8489 , Hazelhurst , WI , United States
USC00479304 , WINTER , 45.8833 , -91.07 , Winter , WI , United States
USC00479319 , WISCONSIN DELLS , 43.6089 , -89.7667 , Wisconsin Dells , WI , United States
USC00479335 , WISCONSIN RAPIDS , 44.3881 , -89.8056 , Wisconsin Rapids , WI , United States
USC00480027 , AFTON , 42.7292 , -110.9297 , Afton , WY , United States
USC00480140 , ALTA 1 NNW , 43.7728 , -111.0339 , Moose , WY , United States
USC00480540 , BASIN , 44.38 , -108.035 , Basin , WY , United States
USC00480865 , BONDURANT , 43.2278 , -110.4358 , Bondurant , WY , United States
USC00481000 , BOYSEN DAM , 43.4053 , -108.1633 , Shoshoni , WY , United States
USC00481175 , BUFFALO BILL DAM , 44.5075 , -109.1675 , Cody , WY , United States
USC00481730 , CHUGWATER , 41.7594 , -104.8222 , Chugwater , WY , United States
USC00481736 , CHURCH BUTTES GAS PLT , 41.3975 , -110.0856 ,  , WY , United States
USC00481816 , CLEARMONT 5 SW , 44.5781 , -106.4472 , Clearmont , WY , United States
